"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","RelatedTo","Product Family","serviceCode","Location","Location Type","Storage Media","Group","Group Description","usageType","operation","Alarm Type","Database Engine Type","Instance Configuration Type","Logs Destination","OTel_Type","Region Code","Retention","serviceName","Type","Type Description","Version"
"KM89CSTAVUNWAFKE","JRTCKXETXF","KM89CSTAVUNWAFKE.JRTCKXETXF.AMET9K77J3","OnDemand","$0.152 per GB for the next 20TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Osaka)","2026-08-01","30720","51200","GB","0.1520000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by AWS WAF and delivered to CloudWatch as Vended Logs Standard","APN3-VendedLog-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KM89CSTAVUNWAFKE","JRTCKXETXF","KM89CSTAVUNWAFKE.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.076 per GB for over 50TB of vended log data ingested to CloudWatch logs per month in Asia Pacific (Osaka)","2026-08-01","51200","Inf","GB","0.0760000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by AWS WAF and delivered to CloudWatch as Vended Logs Standard","APN3-VendedLog-Bytes-WAFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KMA6VRG83BDCS27P","JRTCKXETXF","KMA6VRG83BDCS27P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.001064 per ACU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Serverless in South America (Sao Paulo)","2026-08-01","0","Inf","ACU-Hours","0.0010640000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,,,"SAE1-CW:DatabaseInsights-Standard-FMR-ACU-Hours","Aurora-PostgreSQL:Serverless",,"Aurora-PostgreSQL","Serverless",,,"sa-east-1","FMR","AmazonCloudWatch",,,
"KMC9E64U7N8R2SMA","JRTCKXETXF","KMC9E64U7N8R2SMA.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.35 per GB of Application Signals data ingested for the first 10TB - EU (Ireland)","2026-08-01","0","10240","GB","0.3500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","EU (Ireland)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","EU-Application-Signals-Bytes","",,,,,,"eu-west-1",,"AmazonCloudWatch",,,
"KMC9E64U7N8R2SMA","JRTCKXETXF","KMC9E64U7N8R2SMA.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.20 per GB of Application Signals data ingested for the next 20TB - EU (Ireland)","2026-08-01","10240","30720","GB","0.2000000000","USD",,"Application Signals Bytes","AmazonCloudWatch","EU (Ireland)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","EU-Application-Signals-Bytes","",,,,,,"eu-west-1",,"AmazonCloudWatch",,,
"KMC9E64U7N8R2SMA","JRTCKXETXF","KMC9E64U7N8R2SMA.JRTCKXETXF.YKK5MB6R7S","OnDemand","$0.15 per GB of Application Signals data ingested for over 30TB - EU (Ireland)","2026-08-01","30720","Inf","GB","0.1500000000","USD",,"Application Signals Bytes","AmazonCloudWatch","EU (Ireland)","AWS Region",,"CW-Application-Signals-bundle","CloudWatch Application Signals Bytes","EU-Application-Signals-Bytes","",,,,,,"eu-west-1",,"AmazonCloudWatch",,,
"KME4RASVWDSEQZP6","JRTCKXETXF","KME4RASVWDSEQZP6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.50 per GigaByte for CW:OTEL:Bytes:AWS in Europe (Spain)","2026-08-01","0","Inf","GigaBytes","0.5000000000","USD",,"Metric","AmazonCloudWatch","Europe (Spain)","AWS Region",,,,"EUS2-CW:OTEL:Bytes:AWS","",,,,,"AWS","eu-south-2",,"AmazonCloudWatch",,,
"KMGR9DYC6S6X2BSA","JRTCKXETXF","KMGR9DYC6S6X2BSA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00426 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-MySQL Provisioned in South America (Sao Paulo)","2026-08-01","0","Inf","vCPU-Hours","0.0042600000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","South America (Sao Paulo)","AWS Region",,,,"SAE1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-MySQL:Provisioned",,"Aurora-MySQL","Provisioned",,,"sa-east-1","FMR","AmazonCloudWatch",,,
"KMTFTTF6JF8JWB3H","JRTCKXETXF","KMTFTTF6JF8JWB3H.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.335 per GB of log data delivered to Kinesis Firehose for the first 10TB - Asia Pacific (Sydney)","2026-08-01","0","10240","GB","0.3350000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","APS2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-2",,"AmazonCloudWatch",,,"Current"
"KMTFTTF6JF8JWB3H","JRTCKXETXF","KMTFTTF6JF8JWB3H.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.201 per GB of log data delivered to Kinesis Firehose for the next 20TB - Asia Pacific (Sydney)","2026-08-01","10240","30720","GB","0.2010000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","APS2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-2",,"AmazonCloudWatch",,,"Current"
"KMTFTTF6JF8JWB3H","JRTCKXETXF","KMTFTTF6JF8JWB3H.JRTCKXETXF.AMET9K77J3","OnDemand","$0.101 per GB of log data delivered to Kinesis Firehose for the next 20TB - Asia Pacific (Sydney)","2026-08-01","30720","51200","GB","0.1010000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","APS2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-2",,"AmazonCloudWatch",,,"Current"
"KMTFTTF6JF8JWB3H","JRTCKXETXF","KMTFTTF6JF8JWB3H.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.067 per GB of log data delivered to Kinesis Firehose over 50TB - Asia Pacific (Sydney)","2026-08-01","51200","Inf","GB","0.0670000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","APS2-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"ap-southeast-2",,"AmazonCloudWatch",,,"Current"
"KMUK8K25JPDJ8HNM","JRTCKXETXF","KMUK8K25JPDJ8HNM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0189 per GB-Mo for TimedStorage-IA-ByteHrs in EU (Paris)","2026-08-01","0","Inf","GB-Mo","0.0189000000","USD","6XTVPDAM3VF25UTA","Storage Snapshot","AmazonCloudWatch","EU (Paris)","AWS Region",,,,"EUW3-TimedStorage-IA-ByteHrs","",,,,,,"eu-west-3",,"AmazonCloudWatch",,,"Current"
"KMUVC6R2539S8J82","JRTCKXETXF","KMUVC6R2539S8J82.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.74 per 10,000 city-networks monitored by Internet Monitor per hour in US West (N. California)","2026-08-01","0","Inf","Internet Monitor - City-Network","0.0000740000","USD","XJRVR4FW7FBFM5Z4",,"AmazonCloudWatch","US West (N. California)","AWS Region",,"CW-CityNetwork","CloudWatch City Network","USW1-CW:InternetMonitor-CityNetwork","putCityNetwork",,,,,,"us-west-1",,"AmazonCloudWatch",,,
"KMZUZYHDZUKBR6EH","JRTCKXETXF","KMZUZYHDZUKBR6EH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002305 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for Aurora-PostgreSQL Provisioned in Asia Pacific (Hyderabad)","2026-08-01","0","Inf","vCPU-Hours","0.0023050000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,,,"APS5-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","Aurora-PostgreSQL:Provisioned",,"Aurora-PostgreSQL","Provisioned",,,"ap-south-2","FMR","AmazonCloudWatch",,,
"KNB4K74HK2T9X2TX","JRTCKXETXF","KNB4K74HK2T9X2TX.JRTCKXETXF.ZN357FEBCK","OnDemand","$0.21 per M observations ingested for the first 1B observations - Europe (London)","2026-08-01","0","1000000000","Observations","0.0000002100","USD",,"Metric","AmazonCloudWatch","EU (London)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","EUW2-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"eu-west-2",,"AmazonCloudWatch",,,
"KNB4K74HK2T9X2TX","JRTCKXETXF","KNB4K74HK2T9X2TX.JRTCKXETXF.3AJVXREU4D","OnDemand","$0.18 per M observations ingested for the next 3B observations - Europe (London)","2026-08-01","1000000000","4000000000","Observations","0.0000001800","USD",,"Metric","AmazonCloudWatch","EU (London)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","EUW2-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"eu-west-2",,"AmazonCloudWatch",,,
"KNB4K74HK2T9X2TX","JRTCKXETXF","KNB4K74HK2T9X2TX.JRTCKXETXF.NJRH3UP9PJ","OnDemand","$0.10 per M observations ingested for over 4B observations - Europe (London)","2026-08-01","4000000000","Inf","Observations","0.0000001000","USD",,"Metric","AmazonCloudWatch","EU (London)","AWS Region",,"Enhanced Container Insights","Granular metrics and high level health and performance visibility across your containers","EUW2-CW:ObservationUsage","ObservationCount:CI-EKS",,,,,,"eu-west-2",,"AmazonCloudWatch",,,
"KNYBG9P248VJGKUE","JRTCKXETXF","KNYBG9P248VJGKUE.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.335 per GB of log data delivered to Kinesis Firehose for the first 10TB - US West (Northern California)","2026-08-01","0","10240","GB","0.3350000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","USW1-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"us-west-1",,"AmazonCloudWatch",,,"Current"
"KNYBG9P248VJGKUE","JRTCKXETXF","KNYBG9P248VJGKUE.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.201 per GB of log data delivered to Kinesis Firehose for the next 20TB - US West (Northern California)","2026-08-01","10240","30720","GB","0.2010000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","USW1-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"us-west-1",,"AmazonCloudWatch",,,"Current"
"KNYBG9P248VJGKUE","JRTCKXETXF","KNYBG9P248VJGKUE.JRTCKXETXF.AMET9K77J3","OnDemand","$0.101 per GB of log data delivered to Kinesis Firehose for the next 20TB - US West (Northern California)","2026-08-01","30720","51200","GB","0.1010000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","USW1-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"us-west-1",,"AmazonCloudWatch",,,"Current"
"KNYBG9P248VJGKUE","JRTCKXETXF","KNYBG9P248VJGKUE.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.067 per GB of log data delivered to Kinesis Firehose over 50TB - US West (Northern California)","2026-08-01","51200","Inf","GB","0.0670000000","USD","85NYBRRPURC8EH9H","Data Payload","AmazonCloudWatch","US West (N. California)","AWS Region",,"Delivered Logs","Log delivered from AWS services to log destinations other than CloudWatch","USW1-FH-Egress-Bytes","",,,,"Amazon Kinesis Data Firehose",,"us-west-1",,"AmazonCloudWatch",,,"Current"
"KP2JP588BGETWCZT","JRTCKXETXF","KP2JP588BGETWCZT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0059 per GB log data scanned by CloudWatch Logs Insights queries - EU (Paris)","2026-08-01","0","Inf","GB","0.0059000000","USD","W5GFVRZDCZQHBBU2","Data Payload","AmazonCloudWatch","EU (Paris)","AWS Region",,"Queried Logs","Log data queried using CloudWatch Logs Insights","EUW3-DataScanned-Bytes","StartQuery",,,,,,"eu-west-3",,"AmazonCloudWatch",,,
"KPE96XW9UDQQFF5K","JRTCKXETXF","KPE96XW9UDQQFF5K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.00 per hundred thousand Events for CloudWatch RUM events in AWS GovCloud (US-West)","2026-08-01","0","Inf","Events","0.0000100000","USD",,,"AmazonCloudWatch","AWS GovCloud (US-West)","AWS Region",,"CW-RUM","CloudWatch RUM events","UGW1-CW:RUM-events","PutRumEvents",,,,,,"us-gov-west-1",,"AmazonCloudWatch",,,
"KPH5YYX22FCN7YSZ","JRTCKXETXF","KPH5YYX22FCN7YSZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.003125 per ACU-Hour monitored by Database Insights for Aurora-PostgreSQL serverless databases in US East (Ohio)","2026-08-01","0","Inf","ACU-Hours","0.0031250000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","US East (Ohio)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","USE2-CW:DatabaseInsights-ACU-Hours","Aurora-PostgreSQL:Serverless",,"Aurora-PostgreSQL","Serverless",,,"us-east-2",,"AmazonCloudWatch",,,
"KPH7GN2SRTZKV422","JRTCKXETXF","KPH7GN2SRTZKV422.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.03 per GB of log data converted to Parquet format in Asia Pacific (Thailand)","2026-08-01","0","Inf","GB","0.0300000000","USD",,"Data Payload","AmazonCloudWatch","Asia Pacific (Thailand)","AWS Region",,"Converted Logs","Log delivered from AWS services to log destinations other than CloudWatch","APS9-S3-Egress-InputBytes","ParquetConversion",,,,"Amazon S3",,"ap-southeast-7",,"AmazonCloudWatch",,,"Current"
"KPHEAXJE9HE3CTRZ","JRTCKXETXF","KPHEAXJE9HE3CTRZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00000075 per spans indexed for EUW2-XRay-Spans-Indexed in EU (London)","2026-08-01","0","Inf","spans indexed","0.0000007500","USD",,"X-Ray Spans Indexed","AmazonCloudWatch","EU (London)","AWS Region",,"XRay-Spans-Indexed","Number of spans indexed into X-Ray trace summaries","EUW2-XRay-Spans-Indexed","",,,,,,"eu-west-2",,"AmazonCloudWatch",,,
"KPZECRT3FJ43GW5K","JRTCKXETXF","KPZECRT3FJ43GW5K.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0017 per canary run per month - Asia Pacific (Hyderabad)","2026-08-01","0","Inf","Runs","0.0017000000","USD","CCC6XKS9YEDWTEX3","Canaries","AmazonCloudWatch","Asia Pacific (Hyderabad)","AWS Region",,"CW-Canaries","CloudWatch Synthetics Canaries","APS5-CW:Canary-runs","",,,,,,"ap-south-2",,"AmazonCloudWatch",,,
"KQ5ZGYFK8RFUUBGZ","JRTCKXETXF","KQ5ZGYFK8RFUUBGZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00000001 per Samples Scanned for CW:PromQL:SamplesScanned in Mexico (Central)","2026-08-01","0","Inf","Samples Scanned","0.0000000100","USD",,"Metric","AmazonCloudWatch","Mexico (Central)","AWS Region",,,,"MXC1-CW:PromQL:SamplesScanned","",,,,,,"mx-central-1",,"AmazonCloudWatch",,,
"KR3PG6ZU7CEHY4XC","JRTCKXETXF","KR3PG6ZU7CEHY4XC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00262 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS MariaDB Provisioned in Africa (Cape Town)","2026-08-01","0","Inf","vCPU-Hours","0.0026200000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Africa (Cape Town)","AWS Region",,,,"AFS1-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-MariaDB:Provisioned",,"RDS MariaDB","Provisioned",,,"af-south-1","FMR","AmazonCloudWatch",,,
"KRA2HYDTRXGPEDSU","JRTCKXETXF","KRA2HYDTRXGPEDSU.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.028 per million Events for CW:ContributorInsightEvents in Europe (Zurich)","2026-08-01","0","Inf","Events","0.0000000280","USD","P2RPRQDEQ5Z55MMA",,"AmazonCloudWatch","Europe (Zurich)","AWS Region",,"Event-CloudWatchLog","CloudWatch Contributor Insights Matched Events","EUC2-CW:ContributorInsightEvents","",,,,,,"eu-central-2",,"AmazonCloudWatch",,,
"KRTQTJVMB3KBWRKQ","JRTCKXETXF","KRTQTJVMB3KBWRKQ.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.25 per GB of CloudFront vended logs ingested in Infrequent Access log class for the first 10TB  -  EU (Ireland)","2026-08-01","0","10240","GB","0.2500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Ireland)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","EU-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-west-1",,"AmazonCloudWatch",,,
"KRTQTJVMB3KBWRKQ","JRTCKXETXF","KRTQTJVMB3KBWRKQ.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.15 per GB of CloudFront vended logs ingested in Infrequent Access log class for the next 20TB  -  EU (Ireland)","2026-08-01","10240","30720","GB","0.1500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Ireland)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","EU-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-west-1",,"AmazonCloudWatch",,,
"KRTQTJVMB3KBWRKQ","JRTCKXETXF","KRTQTJVMB3KBWRKQ.JRTCKXETXF.AMET9K77J3","OnDemand","$0.075 per GB of CloudFront vended logs ingested in Infrequent Access log class for the next 20TB  -  EU (Ireland)","2026-08-01","30720","51200","GB","0.0750000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Ireland)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","EU-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-west-1",,"AmazonCloudWatch",,,
"KRTQTJVMB3KBWRKQ","JRTCKXETXF","KRTQTJVMB3KBWRKQ.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB of CloudFront vended logs ingested in Infrequent Access log class over 50TB  -  EU (Ireland)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","EU (Ireland)","AWS Region",,"IA Vended ingested logs","Log delivered from Amazon CloudFront to CloudWatch Logs - IA","EU-VendedLogIA-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"eu-west-1",,"AmazonCloudWatch",,,
"KRWQ27WWH8SR5HEQ","JRTCKXETXF","KRWQ27WWH8SR5HEQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.01 per minute of CloudWatch Logs Live Tail session - Asia Pacific (Melbourne)","2026-08-01","0","Inf","minutes","0.0100000000","USD","MGQC4P8V9SZ76R7S","Data Payload","AmazonCloudWatch","Asia Pacific (Melbourne)","AWS Region",,,,"APS6-Logs-LiveTail","StartLiveTail",,,,,,"ap-southeast-4",,"AmazonCloudWatch","Live Tail","Live Tail Usage",
"KSDXY3RCVNXWXPZA","JRTCKXETXF","KSDXY3RCVNXWXPZA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.05 per GB for CentralizedBytes in US West (N. California)","2026-08-01","0","Inf","GB","0.0500000000","USD",,,"AmazonCloudWatch","US West (N. California)","AWS Region",,,,"USW1-CentralizedBytes","MetricsCentralization",,,,,,"us-west-1",,"AmazonCloudWatch",,,
"KSFVF97SY9GVBX56","JRTCKXETXF","KSFVF97SY9GVBX56.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.315 per GB custom log data ingested in Infrequent Access log class -Middle East (Bahrain)","2026-08-01","0","Inf","GB","0.3150000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Middle East (Bahrain)","AWS Region",,"IA Custom ingested Logs","Existing system, application, and custom log files","MES1-DataProcessingIA-Bytes","PutLogEvents",,,,"Amazon CloudWatch Logs",,"me-south-1",,"AmazonCloudWatch",,,
"KSK8FNZX2SRYGWMQ","JRTCKXETXF","KSK8FNZX2SRYGWMQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0125 per vCPU-Hour monitored by Database Insights for RDS Oracle provisioned databases in Asia Pacific (Seoul)","2026-08-01","0","Inf","vCPU-Hours","0.0125000000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Seoul)","AWS Region",,"CW-DatabaseInsights","Granular database and SQL query metrics in a curated observability experience for Amazon Aurora and RDS databases","APN2-CW:DatabaseInsights-vCPU-Hours","RDS-Oracle:Provisioned",,"RDS Oracle","Provisioned",,,"ap-northeast-2",,"AmazonCloudWatch",,,
"KSPH464PMQ6EPQFN","JRTCKXETXF","KSPH464PMQ6EPQFN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10 per Alarm in Asia Pacific (Sydney)","2026-08-01","0","Inf","Alarms","0.1000000000","USD",,"Alarm","AmazonCloudWatch","Asia Pacific (Sydney)","AWS Region",,"PromQL Alarm","CloudWatch Alarms Evaluating PromQL Queries","APS2-CW:PromQLAlarmMonitorUsage","","Standard",,,,,"ap-southeast-2",,"AmazonCloudWatch",,,
"KSVH23BH2A49SVM4","JRTCKXETXF","KSVH23BH2A49SVM4.JRTCKXETXF.Q3Z75P77EN","OnDemand","$0.50 per GB of CloudFront vended logs ingested in Standard log class for the first 10TB  -  Asia Pacific (Osaka)","2026-08-01","0","10240","GB","0.5000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by Amazon CloudFront and delivered to CloudWatch-Standard as Vended Logs","APN3-VendedLog-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KSVH23BH2A49SVM4","JRTCKXETXF","KSVH23BH2A49SVM4.JRTCKXETXF.JM86AE7V7B","OnDemand","$0.25 per GB of CloudFront vended logs ingested in Standard log class for the next 20TB  -  Asia Pacific (Osaka)","2026-08-01","10240","30720","GB","0.2500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by Amazon CloudFront and delivered to CloudWatch-Standard as Vended Logs","APN3-VendedLog-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KSVH23BH2A49SVM4","JRTCKXETXF","KSVH23BH2A49SVM4.JRTCKXETXF.AMET9K77J3","OnDemand","$0.10 per GB of CloudFront vended logs ingested in Standard log class for the next 20TB  -  Asia Pacific (Osaka)","2026-08-01","30720","51200","GB","0.1000000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by Amazon CloudFront and delivered to CloudWatch-Standard as Vended Logs","APN3-VendedLog-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KSVH23BH2A49SVM4","JRTCKXETXF","KSVH23BH2A49SVM4.JRTCKXETXF.AQTKZ3QBDA","OnDemand","$0.05 per GB of CloudFront vended logs ingested in Standard log class over 50TB  -  Asia Pacific (Osaka)","2026-08-01","51200","Inf","GB","0.0500000000","USD","SSNSJENVU973ECHE","Data Payload","AmazonCloudWatch","Asia Pacific (Osaka)","AWS Region",,"Ingested Logs","Logs generated by Amazon CloudFront and delivered to CloudWatch-Standard as Vended Logs","APN3-VendedLog-Bytes-CFLogs","PutLogEvents",,,,"Amazon CloudWatch Logs",,"ap-northeast-3",,"AmazonCloudWatch",,,"Current"
"KT64DKG6NU7AKV5X","JRTCKXETXF","KT64DKG6NU7AKV5X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.35 per GB for CloudWatch RUM OpenTelemetry in Middle East (UAE)","2026-08-01","0","Inf","GB","0.3500000000","USD",,,"AmazonCloudWatch","Middle East (UAE)","AWS Region",,"CW-RUM","CloudWatch RUM OpenTelemetry Bytes","MEC1-CW:RUM-OTEL-bytes","PutRumOtelEvents",,,,,,"me-central-1",,"AmazonCloudWatch",,,
"KTA9KB45WA2GDDT7","JRTCKXETXF","KTA9KB45WA2GDDT7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.002164 per vCPU-Hour for first month retention monitored by Database Insights (Standard Mode) for RDS MySQL Provisioned in Asia Pacific (Malaysia)","2026-08-01","0","Inf","vCPU-Hours","0.0021640000","USD",,"CloudWatch Database Insights","AmazonCloudWatch","Asia Pacific (Malaysia)","AWS Region",,,,"APS7-CW:DatabaseInsights-Standard-FMR-vCPU-Hours","RDS-MySQL:Provisioned",,"RDS MySQL","Provisioned",,,"ap-southeast-5","FMR","AmazonCloudWatch",,,
