"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","LeaseContractLength","PurchaseOption","OfferingClass","Product Family","serviceCode","Location","Location Type","Volume Type","Group","Group Description","usageType","operation","Region Code","serviceName","TableClass"
"RKGMEH3Q6JAYPCBF","JRTCKXETXF","RKGMEH3Q6JAYPCBF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00000013572 per ChangeDataCaptureUnits-Kinesis:DelegatedOperations in Israel (Tel Aviv)","2026-07-01","0","Inf","ChangeDataCaptureUnits","0.0000001360","USD",,,,,"AmazonDynamoDB","Israel (Tel Aviv)","AWS Region",,"DDB-Kinesis","Change Data Capture Units for Kinesis Data Streams","ILC1-ChangeDataCaptureUnits-Kinesis","DelegatedOperations","il-central-1","Amazon DynamoDB",
"RNGDUGZAXQNQEQ9W","JRTCKXETXF","RNGDUGZAXQNQEQ9W.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.114 per GB-Month of storage used for on-demand backup in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","GB-Month","0.1140000000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"APS5-TimedBackupStorage-ByteHrs","","ap-south-2","Amazon DynamoDB",
"RQ438Q7T6JD2XBZR","JRTCKXETXF","RQ438Q7T6JD2XBZR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00285 per GB of IA vector data searched in Europe (Spain)","2026-07-01","0","Inf","GB","0.0028500000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Europe (Spain)","AWS Region",,,,"EUS2-IA-VectorSearch","","eu-south-2","Amazon DynamoDB",
"RQUUABJAZ37YYJRQ","JRTCKXETXF","RQUUABJAZ37YYJRQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.55744 per GB of vector write requests in EU (Stockholm)","2026-07-01","0","Inf","GB","0.5574400000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Stockholm)","AWS Region",,,,"EUN1-VectorWriteRequest","","eu-north-1","Amazon DynamoDB","Standard"
"RR5VP5VMZNW76QFK","JRTCKXETXF","RR5VP5VMZNW76QFK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.93 per million IA write request units in EU (Milan)","2026-07-01","0","Inf","WriteRequestUnits","0.0000009300","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Milan)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB PayPerRequest Write Request Units IA","EUS1-IA-WriteRequestUnits","PayPerRequestThroughput","eu-south-1","Amazon DynamoDB",
"RRBN26D5U2YVURF2","JRTCKXETXF","RRBN26D5U2YVURF2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.74167 per GB of IA vector write requests in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","GB","0.7416700000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,,,"APS5-IA-VectorWriteRequest","","ap-south-2","Amazon DynamoDB",
"RRVUWYNFST3EHR8J","JRTCKXETXF","RRVUWYNFST3EHR8J.JRTCKXETXF.M9QGYPQ72M","OnDemand","$0.00 for 2.5 million DynamoDB Streams read request units for a month (free tier) (South America (Sao Paulo))","2026-07-01","0","2500000","Requests","0.0000000000","USD",,,,"API Request","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","SAE1-Streams-Requests","GetRecords","sa-east-1","Amazon DynamoDB",
"RRVUWYNFST3EHR8J","JRTCKXETXF","RRVUWYNFST3EHR8J.JRTCKXETXF.AUKFMGQW43","OnDemand","$0.0000003 per DynamoDB Streams read request unit beyond free tier (South America (Sao Paulo))","2026-07-01","2500000","Inf","Requests","0.0000003000","USD",,,,"API Request","AmazonDynamoDB","South America (Sao Paulo)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","SAE1-Streams-Requests","GetRecords","sa-east-1","Amazon DynamoDB",
"RSG57TRR6X2VH5QR","JRTCKXETXF","RSG57TRR6X2VH5QR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.64 per million DynamoDB Write Request Units in Asia Pacific (Thailand)","2026-07-01","0","Inf","WriteRequestUnits","0.0000006400","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","APS9-WriteRequestUnits","PayPerRequestThroughput","ap-southeast-7","Amazon DynamoDB",
"RTUZCVX94YQEUB2J","JRTCKXETXF","RTUZCVX94YQEUB2J.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.53248 per GB of vector write requests in Asia Pacific (Thailand)","2026-07-01","0","Inf","GB","0.5324800000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,,,"APS9-VectorWriteRequest","","ap-southeast-7","Amazon DynamoDB","Standard"
"RUAWHEMMZRSRXYBQ","JRTCKXETXF","RUAWHEMMZRSRXYBQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1539 per GB of data imported to Amazon DynamoDB  in Asia Pacific (Thailand)","2026-07-01","0","Inf","GB","0.1539000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region","Amazon DynamoDB - Import Size",,,"APS9-ImportDataSize-Bytes","","ap-southeast-7","Amazon DynamoDB",
"RUC3BP56GZ73NNS5","JRTCKXETXF","RUC3BP56GZ73NNS5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.10760 per GB-Month of IA storage in EU (Stockholm)","2026-07-01","0","Inf","GB-Mo","0.1076000000","USD",,,,"Database Storage","AmazonDynamoDB","EU (Stockholm)","AWS Region","Amazon DynamoDB - Indexed DataStore - IA",,,"EUN1-IA-TimedStorage-ByteHrs","","eu-north-1","Amazon DynamoDB",
"RXFWBNK28TZQQQTY","JRTCKXETXF","RXFWBNK28TZQQQTY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00302 per GB of IA vector data searched in AWS GovCloud (US-West)","2026-07-01","0","Inf","GB","0.0030200000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region",,,,"UGW1-IA-VectorSearch","","us-gov-west-1","Amazon DynamoDB",
"RZDPTTU47YYRR4PR","JRTCKXETXF","RZDPTTU47YYRR4PR.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1100 per GB of incremental data exported in Europe (Ireland)","2026-07-01","0","Inf","GB","0.1100000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","EU (Ireland)","AWS Region","Amazon DynamoDB - Incremental Export",,,"EU-IncrementalExportDataSize-Bytes","","eu-west-1","Amazon DynamoDB",
"RZH4BXYHUYFBCKUC","JRTCKXETXF","RZH4BXYHUYFBCKUC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.178 per million IA read request units in Asia Pacific (Osaka)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001780","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Osaka)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB PayPerRequest Read Request Units IA","APN3-IA-ReadRequestUnits","PayPerRequestThroughput","ap-northeast-3","Amazon DynamoDB",
"RZPZYUCT6RYUNT6C","JRTCKXETXF","RZPZYUCT6RYUNT6C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.84 per million IA write request units in EU (Stockholm)","2026-07-01","0","Inf","WriteRequestUnits","0.0000008400","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (Stockholm)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB PayPerRequest Write Request Units IA","EUN1-IA-WriteRequestUnits","PayPerRequestThroughput","eu-north-1","Amazon DynamoDB",
"S2A8R8SVMXVH3ANG","JRTCKXETXF","S2A8R8SVMXVH3ANG.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.178 per million IA read request units in Asia Pacific (Sydney)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001780","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB PayPerRequest Read Request Units IA","APS2-IA-ReadRequestUnits","PayPerRequestThroughput","ap-southeast-2","Amazon DynamoDB",
"S2NE257SGG33VGDE","JRTCKXETXF","S2NE257SGG33VGDE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1026 per GB of data exported from Amazon DynamoDB  in Asia Pacific (Thailand)","2026-07-01","0","Inf","GB","0.1026000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region","Amazon DynamoDB - Incremental Export",,,"APS9-IncrementalExportDataSize-Bytes","","ap-southeast-7","Amazon DynamoDB",
"S36PFRZNRSM82YR2","JRTCKXETXF","S36PFRZNRSM82YR2.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.85 per million ReplicatedWriteRequestUnits in Israel (Tel Aviv)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000008500","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Israel (Tel Aviv)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","ILC1-ReplWriteRequestUnits","PayPerRequestThroughput","il-central-1","Amazon DynamoDB",
"S5W7JNJH4WHNU9A3","JRTCKXETXF","S5W7JNJH4WHNU9A3.JRTCKXETXF.HBHVWY47CM","OnDemand","$0 per hour for 18,600 units of DynamoDB Provisioned Write Capacity Units in Mexico (Central)","2026-07-01","0","18600","WriteCapacityUnit-Hrs","0.0000000000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Mexico (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MXC1-WriteCapacityUnit-Hrs","CommittedThroughput","mx-central-1","Amazon DynamoDB",
"S5W7JNJH4WHNU9A3","JRTCKXETXF","S5W7JNJH4WHNU9A3.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.0006825 per hour beyond the free tier for DynamoDB Provisioned Write Capacity Units in Mexico (Central)","2026-07-01","18600","Inf","WriteCapacityUnit-Hrs","0.0006825000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Mexico (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MXC1-WriteCapacityUnit-Hrs","CommittedThroughput","mx-central-1","Amazon DynamoDB",
"S5W7JNJH4WHNU9A3","YTVHEVGPBZ","S5W7JNJH4WHNU9A3.YTVHEVGPBZ.6YS6EN2CT7","Reserved","Amazon DynamoDB, Reserved Write Capacity used this month","2026-08-04","0","Inf","WriteCapacityUnit-Hrs","0.0001340000","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Mexico (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MXC1-WriteCapacityUnit-Hrs","CommittedThroughput","mx-central-1","Amazon DynamoDB",
"S5W7JNJH4WHNU9A3","YTVHEVGPBZ","S5W7JNJH4WHNU9A3.YTVHEVGPBZ.2TG2D8R56U","Reserved","Upfront Fee","2026-08-04",,,"Quantity","1.575","USD","1yr","Heavy Utilization","standard","Provisioned IOPS","AmazonDynamoDB","Mexico (Central)","AWS Region",,"DDB-WriteUnits","DynamoDB Provisioned Write Units","MXC1-WriteCapacityUnit-Hrs","CommittedThroughput","mx-central-1","Amazon DynamoDB",
"S6VHXPYYQRUDJCZ9","JRTCKXETXF","S6VHXPYYQRUDJCZ9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0009300 per hour for units of IA write capacity in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","WriteCapacityUnit-Hrs","0.0009300000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB Provisioned Write Units IA","APS5-IA-WriteCapacityUnit-Hrs","CommittedThroughput","ap-south-2","Amazon DynamoDB",
"S95CXV292G5J8RQ5","JRTCKXETXF","S95CXV292G5J8RQ5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1875 per million IA read request units in AWS GovCloud (US-West)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001875","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB PayPerRequest Read Request Units IA","UGW1-IA-ReadRequestUnits","PayPerRequestThroughput","us-gov-west-1","Amazon DynamoDB",
"SA2AGBN67GKFGFSK","JRTCKXETXF","SA2AGBN67GKFGFSK.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00238 per GB of vector data searched in EU (London)","2026-07-01","0","Inf","GB","0.0023800000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","EU (London)","AWS Region",,,,"EUW2-VectorSearch","","eu-west-2","Amazon DynamoDB","Standard"
"SAPQJ9Z3ZKC5V9ER","JRTCKXETXF","SAPQJ9Z3ZKC5V9ER.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of replicated write capacity for a month (free tier)in Europe (Spain)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Europe (Spain)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUS2-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-south-2","Amazon DynamoDB",
"SAPQJ9Z3ZKC5V9ER","JRTCKXETXF","SAPQJ9Z3ZKC5V9ER.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000735 per hour for units of replicated write capacity beyond the free tier in Europe (Spain)","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0007350000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Europe (Spain)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","EUS2-ReplWriteCapacityUnit-Hrs","CommittedThroughput","eu-south-2","Amazon DynamoDB",
"SCB5BQ7SE6V3WXF5","JRTCKXETXF","SCB5BQ7SE6V3WXF5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00273 per GB of IA vector data searched in Asia Pacific (Seoul)","2026-07-01","0","Inf","GB","0.0027300000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Seoul)","AWS Region",,,,"APN2-IA-VectorSearch","","ap-northeast-2","Amazon DynamoDB",
"SD6XAGXNTNMK4TZB","JRTCKXETXF","SD6XAGXNTNMK4TZB.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1155 per GB-Month of storage used for on-demand backup in EU (Milan)","2026-07-01","0","Inf","GB-Month","0.1155000000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","EU (Milan)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"EUS1-TimedBackupStorage-ByteHrs","","eu-south-1","Amazon DynamoDB",
"SF2T7WEESFAWARCC","JRTCKXETXF","SF2T7WEESFAWARCC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1200 per GB of incremental data exported in AWS GovCloud (US-West)","2026-07-01","0","Inf","GB","0.1200000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","AWS GovCloud (US-West)","AWS Region","Amazon DynamoDB - Incremental Export",,,"UGW1-IncrementalExportDataSize-Bytes","","us-gov-west-1","Amazon DynamoDB",
"SGMZJPDKSWXTY4VE","JRTCKXETXF","SGMZJPDKSWXTY4VE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.125 per million read request units (Ohio)","2026-07-01","0","Inf","ReadRequestUnits","0.0000001250","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","US East (Ohio)","AWS Region",,"DDB-ReadUnits","DynamoDB PayPerRequest Read Request Units","USE2-ReadRequestUnits","PayPerRequestThroughput","us-east-2","Amazon DynamoDB",
"SJM4TVFJJTBWP6J9","JRTCKXETXF","SJM4TVFJJTBWP6J9.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.2052 per GB-Mo of storage used for Amazon DynamoDB - PITR Backup Storage in Asia Pacific (Thailand)","2026-07-01","0","Inf","GB-Mo","0.2052000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"APS9-TimedPITRStorage-ByteHrs","","ap-southeast-7","Amazon DynamoDB",
"SKJWPG53YHBJMACE","JRTCKXETXF","SKJWPG53YHBJMACE.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of replicated write capacity for a month (free tier)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","US West (N. California)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","USW1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","us-west-1","Amazon DynamoDB",
"SKJWPG53YHBJMACE","JRTCKXETXF","SKJWPG53YHBJMACE.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.000725 per hour for units of replicated write capacity beyond the free tier","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0007250000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","US West (N. California)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","USW1-ReplWriteCapacityUnit-Hrs","CommittedThroughput","us-west-1","Amazon DynamoDB",
"SQ6ARGFZN9GYFG6X","JRTCKXETXF","SQ6ARGFZN9GYFG6X.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.11000 per GB of data exported in Canada (Central)","2026-07-01","0","Inf","GB","0.1100000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Canada (Central)","AWS Region","Amazon DynamoDB - Export Size",,,"CAN1-ExportDataSize-Bytes","","ca-central-1","Amazon DynamoDB",
"SQBYDY2VH7K7Z3TT","JRTCKXETXF","SQBYDY2VH7K7Z3TT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.242 per GB-Month of storage used for DynamoDB PITR backup in Middle East (UAE)","2026-07-01","0","Inf","GB-Mo","0.2420000000","USD",,,,"Database Storage","AmazonDynamoDB","Middle East (UAE)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"MEC1-TimedPITRStorage-ByteHrs","","me-central-1","Amazon DynamoDB",
"SR3WHVBECBQMP829","JRTCKXETXF","SR3WHVBECBQMP829.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.7455 per million DynamoDB Replicated Write Request Units in Asia Pacific (New Zealand)","2026-07-01","0","Inf","ReplicatedWriteRequestUnits","0.0000007455","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (New Zealand)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB PayPerRequest Replicated Write Request Units","APS8-ReplWriteRequestUnits","PayPerRequestThroughput","ap-southeast-6","Amazon DynamoDB",
"SRNZJEBGH7M8AQDJ","JRTCKXETXF","SRNZJEBGH7M8AQDJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.1140 per GB of incremental data exported in Asia Pacific (Singapore)","2026-07-01","0","Inf","GB","0.1140000000","USD",,,,"Amazon DynamoDB Export Data Size","AmazonDynamoDB","Asia Pacific (Singapore)","AWS Region","Amazon DynamoDB - Incremental Export",,,"APS1-IncrementalExportDataSize-Bytes","","ap-southeast-1","Amazon DynamoDB",
"SSCGTKT93HV4UV5U","JRTCKXETXF","SSCGTKT93HV4UV5U.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.228 per GB-Month of storage used for DynamoDB PITR backup in Asia Pacific (Hyderabad)","2026-07-01","0","Inf","GB-Mo","0.2280000000","USD",,,,"Database Storage","AmazonDynamoDB","Asia Pacific (Hyderabad)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"APS5-TimedPITRStorage-ByteHrs","","ap-south-2","Amazon DynamoDB",
"ST5YQH3CMNKHJSTY","JRTCKXETXF","ST5YQH3CMNKHJSTY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.000168 per hour for DynamoDB Provisioned IA Read Capacity Units in Mexico (Central)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001680000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","Mexico (Central)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","MXC1-IA-ReadCapacityUnit-Hrs","CommittedThroughput","mx-central-1","Amazon DynamoDB",
"STRB6629DF9PK2YD","JRTCKXETXF","STRB6629DF9PK2YD.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.00228 per GB of vector data searched in Asia Pacific (Sydney)","2026-07-01","0","Inf","GB","0.0022800000","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Sydney)","AWS Region",,,,"APS2-VectorSearch","","ap-southeast-2","Amazon DynamoDB","Standard"
"SU36MES57K2M6EHQ","JRTCKXETXF","SU36MES57K2M6EHQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.20 per GB-Month of storage used for DynamoDB PITR backup","2026-07-01","0","Inf","GB-Mo","0.2000000000","USD",,,,"Database Storage","AmazonDynamoDB","US East (Ohio)","AWS Region","Amazon DynamoDB - Point-In-Time-Restore (PITR) Backup Storage",,,"USE2-TimedPITRStorage-ByteHrs","","us-east-2","Amazon DynamoDB",
"SWR23X7GBYH6ENZ8","JRTCKXETXF","SWR23X7GBYH6ENZ8.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.13464 per GB-Month of storage used for on-demand backup in Europe (Zurich)","2026-07-01","0","Inf","GB-Month","0.1346400000","USD",,,,"Amazon DynamoDB On-Demand Backup Storage","AmazonDynamoDB","Europe (Zurich)","AWS Region","Amazon DynamoDB - On-Demand Backup Storage",,,"EUC2-TimedBackupStorage-ByteHrs","","eu-central-2","Amazon DynamoDB",
"SX2GDMMRJJSMGMCH","JRTCKXETXF","SX2GDMMRJJSMGMCH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.89 per million IA write request units in Asia Pacific (Jakarta)","2026-07-01","0","Inf","WriteRequestUnits","0.0000008900","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Asia Pacific (Jakarta)","AWS Region",,"DDB-WriteUnitsIA","DynamoDB PayPerRequest Write Request Units IA","APS4-IA-WriteRequestUnits","PayPerRequestThroughput","ap-southeast-3","Amazon DynamoDB",
"SXJJAE6SPAQTTJ3B","JRTCKXETXF","SXJJAE6SPAQTTJ3B.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.162 per GB for data import in EU (Stockholm)","2026-07-01","0","Inf","GB","0.1620000000","USD",,,,"Amazon DynamoDB Import Data Size","AmazonDynamoDB","EU (Stockholm)","AWS Region","Amazon DynamoDB - Import Size",,,"EUN1-ImportDataSize-Bytes","","eu-north-1","Amazon DynamoDB",
"SYZHU8QBH7N6T3S6","JRTCKXETXF","SYZHU8QBH7N6T3S6.JRTCKXETXF.HBHVWY47CM","OnDemand","$0.00 per hour for 25 units of replicated write capacity for a month (free tier) in Asia Pacific (Melbourne)","2026-07-01","0","18600","ReplicatedWriteCapacityUnit-Hrs","0.0000000000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","APS6-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"SYZHU8QBH7N6T3S6","JRTCKXETXF","SYZHU8QBH7N6T3S6.JRTCKXETXF.E63J5HTPNN","OnDemand","$0.00074 per hour for units of replicated write capacity beyond the free tier in Asia Pacific (Melbourne)","2026-07-01","18600","Inf","ReplicatedWriteCapacityUnit-Hrs","0.0007400000","USD",,,,"DDB-Operation-ReplicatedWrite","AmazonDynamoDB","Asia Pacific (Melbourne)","AWS Region",,"DDB-ReplicatedWriteUnits","DynamoDB Provisioned Replicated Write Units","APS6-ReplWriteCapacityUnit-Hrs","CommittedThroughput","ap-southeast-4","Amazon DynamoDB",
"SZN9AKCQ9JUG4YQ5","JRTCKXETXF","SZN9AKCQ9JUG4YQ5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.0001810 per hour for units of IA read capacity in US West (N. California)","2026-07-01","0","Inf","ReadCapacityUnit-Hrs","0.0001810000","USD",,,,"Provisioned IOPS","AmazonDynamoDB","US West (N. California)","AWS Region",,"DDB-ReadUnitsIA","DynamoDB Provisioned Read Units IA","USW1-IA-ReadCapacityUnit-Hrs","CommittedThroughput","us-west-1","Amazon DynamoDB",
"T3QSY4AEMQT6F66P","JRTCKXETXF","T3QSY4AEMQT6F66P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.775 per million write request units in Middle East (Bahrain)","2026-07-01","0","Inf","WriteRequestUnits","0.0000007750","USD",,,,"Amazon DynamoDB PayPerRequest Throughput","AmazonDynamoDB","Middle East (Bahrain)","AWS Region",,"DDB-WriteUnits","DynamoDB PayPerRequest Write Request Units","MES1-WriteRequestUnits","PayPerRequestThroughput","me-south-1","Amazon DynamoDB",
"T67AZMD6UNJ99V3A","JRTCKXETXF","T67AZMD6UNJ99V3A.JRTCKXETXF.M9QGYPQ72M","OnDemand","$0.00 per Request from 0 to 2,500,000 for DynamoDB Streams read request (GetRecords API) in Asia Pacific (Thailand)","2026-07-01","0","2500000","Requests","0.0000000000","USD",,,,"API Request","AmazonDynamoDB","Asia Pacific (Thailand)","AWS Region",,"DDB-StreamsReadRequests","DynamoDB Streams read request (GetRecords API)","APS9-Streams-Requests","GetRecords","ap-southeast-7","Amazon DynamoDB",
